std_es,std_nq,ratio_std,nan_es_pct,nan_nq_pct,nan_max_pct,nunique_avg,valid,score,feature,reason
443118.59525648074,172724.34730017278,2.565466896721847,0.0,0.0,0.0,210112.0,True,58929.72956590361,cur_va_total_vol,
0.4219200611114502,0.5585086941719055,1.3237310647964478,0.0,0.0,0.0,133567.5,True,57479.76171875,dist_asia_high_pct,
0.48072871565818787,0.6240853667259216,1.2982069253921509,0.0,0.0,0.0,131327.0,True,57143.24609375,dist_asia_low_pct,
11.31864070892334,13.138132095336914,1.1607517004013062,0.22200906821655564,0.22284186227230132,0.22284186227230132,121942.5,True,56309.73828125,ctx_va_width_atr,
0.9599856222756881,1.240367754227839,1.292069095042791,5.087138559274998,6.419559801613603,6.419559801613603,135690.0,True,55628.67027793383,dist_delta_div_buy_nearest_pct,
0.009655982317794574,0.012186784412764601,1.2620968029639124,0.0,0.0,0.0,116313.0,True,51418.223944970385,bar_lower_wick_pct,
0.009567850713177036,0.01182113574600555,1.2355058727792696,0.0,0.0,0.0,114869.5,True,51384.119093004076,bar_upper_wick_pct,
0.4262692630290985,0.5452379584312439,1.279092788696289,0.0,0.0,0.0,114703.5,True,50328.578125,dist_ovn_high_pct,
0.5307818651199341,0.5505263805389404,1.0371989011764526,6.025269185995213,4.799670879711106,6.025269185995213,108594.0,True,50276.265625,dist_single_print_zone_nearest_pct,
0.4753115773200989,0.6168785095214844,1.2978402376174927,0.0,0.0,0.0,114233.0,True,49713.20703125,dist_ovn_low_pct,
30.077375411987305,30.007400512695312,1.0023319721221924,0.0,0.0,0.0,94770.5,True,47330.0625,pct_in_range,
0.5029657483100891,0.6572261452674866,1.3067015409469604,2.817807404287052,2.8283774826869017,2.8283774826869017,110537.0,True,46601.86328125,dist_asia_open_pct,
0.31447616567989095,0.6681955803919527,2.124789263273189,1.838121234028867,8.307716042328526,8.307716042328526,156903.5,True,46360.968500633026,dist_edge_sell_nearest_pct,
